index_code,con_code,trade_date,weight,index_name
000005.SH,601162.SH,20250127,1.1,商业指数
000005.SH,601108.SH,20250127,1.098,商业指数
000005.SH,601198.SH,20250127,1.065,商业指数
000005.SH,601990.SH,20250127,0.961,商业指数
000005.SH,600901.SH,20250127,0.949,商业指数
000005.SH,600109.SH,20250127,0.947,商业指数
000005.SH,600873.SH,20250127,0.888,商业指数
000005.SH,601665.SH,20250127,0.867,商业指数
000005.SH,603939.SH,20250127,0.861,商业指数
000005.SH,601966.SH,20250127,0.822,商业指数
000005.SH,600909.SH,20250127,0.819,商业指数
000005.SH,603486.SH,20250127,0.762,商业指数
000005.SH,600511.SH,20250127,0.755,商业指数
000005.SH,603816.SH,20250127,0.747,商业指数
000005.SH,600754.SH,20250127,0.747,商业指数
000005.SH,603658.SH,20250127,0.723,商业指数
000005.SH,601128.SH,20250127,0.693,商业指数
000005.SH,600655.SH,20250127,0.68,商业指数
000005.SH,600977.SH,20250127,0.672,商业指数
000005.SH,601997.SH,20250127,0.669,商业指数
000005.SH,600906.SH,20250127,0.666,商业指数
000005.SH,688088.SH,20250127,0.614,商业指数
000005.SH,603613.SH,20250127,0.579,商业指数
000005.SH,600927.SH,20250127,0.56,商业指数
000005.SH,605090.SH,20250127,0.547,商业指数
000005.SH,601963.SH,20250127,0.531,商业指数
000005.SH,603233.SH,20250127,0.5,商业指数
000005.SH,600928.SH,20250127,0.484,商业指数
000005.SH,600827.SH,20250127,0.484,商业指数
000005.SH,600361.SH,20250127,0.478,商业指数
000005.SH,600859.SH,20250127,0.463,商业指数
000005.SH,603444.SH,20250127,0.462,商业指数
000005.SH,601187.SH,20250127,0.454,商业指数
000005.SH,600916.SH,20250127,0.445,商业指数
000005.SH,601375.SH,20250127,0.426,商业指数
000005.SH,600729.SH,20250127,0.407,商业指数
000005.SH,600908.SH,20250127,0.397,商业指数
000005.SH,601163.SH,20250127,0.381,商业指数
000005.SH,600657.SH,20250127,0.377,商业指数
000005.SH,603883.SH,20250127,0.373,商业指数
000005.SH,603881.SH,20250127,0.369,商业指数
000005.SH,601595.SH,20250127,0.363,商业指数
000005.SH,603516.SH,20250127,0.357,商业指数
000005.SH,601528.SH,20250127,0.339,商业指数
000005.SH,600821.SH,20250127,0.334,商业指数
000005.SH,601828.SH,20250127,0.324,商业指数
000005.SH,688083.SH,20250127,0.324,商业指数
000005.SH,601860.SH,20250127,0.316,商业指数
000005.SH,603127.SH,20250127,0.315,商业指数
000005.SH,600651.SH,20250127,0.306,商业指数
000005.SH,603323.SH,20250127,0.305,商业指数
000005.SH,603108.SH,20250127,0.304,商业指数
000005.SH,603517.SH,20250127,0.28,商业指数
000005.SH,603043.SH,20250127,0.277,商业指数
000005.SH,605599.SH,20250127,0.271,商业指数
000005.SH,600682.SH,20250127,0.269,商业指数
000005.SH,600694.SH,20250127,0.256,商业指数
000005.SH,603162.SH,20250127,0.254,商业指数
000005.SH,688225.SH,20250127,0.239,商业指数
000005.SH,603383.SH,20250127,0.223,商业指数
000005.SH,603093.SH,20250127,0.221,商业指数
000005.SH,603368.SH,20250127,0.218,商业指数
000005.SH,603877.SH,20250127,0.213,商业指数
000005.SH,605168.SH,20250127,0.204,商业指数
000005.SH,603708.SH,20250127,0.198,商业指数
000005.SH,600825.SH,20250127,0.192,商业指数
000005.SH,603123.SH,20250127,0.188,商业指数
000005.SH,603719.SH,20250127,0.187,商业指数
000005.SH,600826.SH,20250127,0.186,商业指数
000005.SH,600828.SH,20250127,0.185,商业指数
000005.SH,600981.SH,20250127,0.178,商业指数
000005.SH,600278.SH,20250127,0.178,商业指数
000005.SH,603031.SH,20250127,0.177,商业指数
000005.SH,605108.SH,20250127,0.175,商业指数
000005.SH,603528.SH,20250127,0.174,商业指数
000005.SH,603668.SH,20250127,0.171,商业指数
000005.SH,600650.SH,20250127,0.168,商业指数
000005.SH,601116.SH,20250127,0.168,商业指数
000005.SH,600693.SH,20250127,0.166,商业指数
000005.SH,603258.SH,20250127,0.165,商业指数
000005.SH,603466.SH,20250127,0.164,商业指数
000005.SH,600814.SH,20250127,0.162,商业指数
000005.SH,603777.SH,20250127,0.159,商业指数
000005.SH,600628.SH,20250127,0.155,商业指数
000005.SH,600824.SH,20250127,0.152,商业指数
000005.SH,601010.SH,20250127,0.147,商业指数
000005.SH,603918.SH,20250127,0.146,商业指数
000005.SH,605398.SH,20250127,0.141,商业指数
000005.SH,605338.SH,20250127,0.141,商业指数
000005.SH,688066.SH,20250127,0.14,商业指数
000005.SH,601366.SH,20250127,0.138,商业指数
000005.SH,600658.SH,20250127,0.136,商业指数
000005.SH,603230.SH,20250127,0.133,商业指数
000005.SH,603569.SH,20250127,0.132,商业指数
000005.SH,600327.SH,20250127,0.131,商业指数
000005.SH,605098.SH,20250127,0.131,商业指数
000005.SH,603138.SH,20250127,0.13,商业指数
000005.SH,603697.SH,20250127,0.13,商业指数
000005.SH,603535.SH,20250127,0.13,商业指数
000005.SH,600830.SH,20250127,0.127,商业指数
000005.SH,603822.SH,20250127,0.119,商业指数
000005.SH,603970.SH,20250127,0.118,商业指数
000005.SH,603313.SH,20250127,0.118,商业指数
000005.SH,600280.SH,20250127,0.115,商业指数
000005.SH,603520.SH,20250127,0.112,商业指数
000005.SH,603101.SH,20250127,0.112,商业指数
000005.SH,603701.SH,20250127,0.112,商业指数
000005.SH,603999.SH,20250127,0.109,商业指数
000005.SH,600616.SH,20250127,0.108,商业指数
000005.SH,605266.SH,20250127,0.108,商业指数
000005.SH,603602.SH,20250127,0.108,商业指数
000005.SH,603990.SH,20250127,0.108,商业指数
000005.SH,605188.SH,20250127,0.107,商业指数
000005.SH,603648.SH,20250127,0.106,商业指数
000005.SH,600738.SH,20250127,0.105,商业指数
000005.SH,600865.SH,20250127,0.103,商业指数
000005.SH,603886.SH,20250127,0.102,商业指数
000006.SH,601668.SH,20250127,45.013,地产指数
000006.SH,600048.SH,20250127,19.102,地产指数
000006.SH,600663.SH,20250127,6.822,地产指数
000006.SH,601155.SH,20250127,4.882,地产指数
000006.SH,600383.SH,20250127,3.966,地产指数
000006.SH,600675.SH,20250127,3.108,地产指数
000006.SH,600325.SH,20250127,2.808,地产指数
000006.SH,600641.SH,20250127,2.645,地产指数
000006.SH,600648.SH,20250127,2.087,地产指数
000006.SH,600639.SH,20250127,1.774,地产指数
000006.SH,600376.SH,20250127,1.163,地产指数
000006.SH,600162.SH,20250127,1.103,地产指数
000006.SH,601588.SH,20250127,0.867,地产指数
000006.SH,900932.SH,20250127,0.718,地产指数
000006.SH,600638.SH,20250127,0.632,地产指数
000006.SH,600833.SH,20250127,0.542,地产指数
000006.SH,600463.SH,20250127,0.53,地产指数
000006.SH,600684.SH,20250127,0.522,地产指数
000006.SH,600322.SH,20250127,0.452,地产指数
000006.SH,600533.SH,20250127,0.433,地产指数
000006.SH,603506.SH,20250127,0.315,地产指数
000006.SH,900911.SH,20250127,0.306,地产指数
000006.SH,900912.SH,20250127,0.21,地产指数
000007.SH,601816.SH,20250127,8.143,公用指数
000007.SH,601985.SH,20250127,5.84,公用指数
000007.SH,600025.SH,20250127,4.734,公用指数
000007.SH,600050.SH,20250127,4.524,公用指数
000007.SH,600018.SH,20250127,4.009,公用指数
000007.SH,601006.SH,20250127,3.532,公用指数
000007.SH,600905.SH,20250127,3.497,公用指数
000007.SH,601800.SH,20250127,3.25,公用指数
000007.SH,601186.SH,20250127,2.858,公用指数
000007.SH,601111.SH,20250127,2.718,公用指数
000007.SH,601669.SH,20250127,2.546,公用指数
000007.SH,600029.SH,20250127,2.427,公用指数
000007.SH,600009.SH,20250127,2.4,公用指数
000007.SH,601698.SH,20250127,2.358,公用指数
000007.SH,600795.SH,20250127,2.179,公用指数
000007.SH,601018.SH,20250127,2.054,公用指数
000007.SH,600221.SH,20250127,2.032,公用指数
000007.SH,600115.SH,20250127,1.932,公用指数
000007.SH,600377.SH,20250127,1.631,公用指数
000007.SH,600741.SH,20250127,1.541,公用指数
000007.SH,600236.SH,20250127,1.458,公用指数
000007.SH,600350.SH,20250127,1.424,公用指数
000007.SH,600027.SH,20250127,1.28,公用指数
000007.SH,600642.SH,20250127,1.239,公用指数
000007.SH,601991.SH,20250127,0.988,公用指数
000007.SH,600995.SH,20250127,0.912,公用指数
000007.SH,601880.SH,20250127,0.862,公用指数
000007.SH,600369.SH,20250127,0.843,公用指数
000007.SH,600863.SH,20250127,0.796,公用指数
000007.SH,600578.SH,20250127,0.674,公用指数
000007.SH,600008.SH,20250127,0.673,公用指数
000007.SH,600004.SH,20250127,0.646,公用指数
000007.SH,601158.SH,20250127,0.645,公用指数
000007.SH,600098.SH,20250127,0.635,公用指数
000007.SH,600131.SH,20250127,0.622,公用指数
000007.SH,601212.SH,20250127,0.601,公用指数
000007.SH,600820.SH,20250127,0.583,公用指数
000007.SH,900948.SH,20250127,0.575,公用指数
000007.SH,601139.SH,20250127,0.556,公用指数
000007.SH,601333.SH,20250127,0.549,公用指数
000007.SH,600012.SH,20250127,0.544,公用指数
000007.SH,600323.SH,20250127,0.539,公用指数
000007.SH,600548.SH,20250127,0.511,公用指数
000007.SH,600956.SH,20250127,0.501,公用指数
000007.SH,600032.SH,20250127,0.497,公用指数
000007.SH,600726.SH,20250127,0.478,公用指数
000007.SH,600452.SH,20250127,0.421,公用指数
000007.SH,600717.SH,20250127,0.401,公用指数
000007.SH,601827.SH,20250127,0.396,公用指数
000007.SH,600864.SH,20250127,0.386,公用指数
000007.SH,600116.SH,20250127,0.378,公用指数
000007.SH,600575.SH,20250127,0.376,公用指数
000007.SH,603393.SH,20250127,0.372,公用指数
000007.SH,600269.SH,20250127,0.363,公用指数
000007.SH,600461.SH,20250127,0.361,公用指数
000007.SH,601033.SH,20250127,0.358,公用指数
000007.SH,600662.SH,20250127,0.335,公用指数
000007.SH,601200.SH,20250127,0.309,公用指数
000007.SH,600033.SH,20250127,0.308,公用指数
000007.SH,600649.SH,20250127,0.306,公用指数
000007.SH,600986.SH,20250127,0.284,公用指数
000007.SH,600996.SH,20250127,0.284,公用指数
000007.SH,600640.SH,20250127,0.283,公用指数
000007.SH,600611.SH,20250127,0.278,公用指数
000007.SH,601778.SH,20250127,0.274,公用指数
000007.SH,600017.SH,20250127,0.272,公用指数
000007.SH,600292.SH,20250127,0.271,公用指数
000007.SH,600020.SH,20250127,0.269,公用指数
000007.SH,600508.SH,20250127,0.265,公用指数
000007.SH,600917.SH,20250127,0.264,公用指数
000007.SH,600635.SH,20250127,0.262,公用指数
000007.SH,600509.SH,20250127,0.246,公用指数
000007.SH,603053.SH,20250127,0.244,公用指数
000007.SH,605011.SH,20250127,0.238,公用指数
000007.SH,603588.SH,20250127,0.228,公用指数
000007.SH,600326.SH,20250127,0.226,公用指数
000007.SH,600125.SH,20250127,0.221,公用指数
000007.SH,600903.SH,20250127,0.219,公用指数
000007.SH,600106.SH,20250127,0.211,公用指数
000007.SH,600035.SH,20250127,0.206,公用指数
000007.SH,600368.SH,20250127,0.203,公用指数
000007.SH,600751.SH,20250127,0.186,公用指数
000007.SH,601330.SH,20250127,0.178,公用指数
000007.SH,600897.SH,20250127,0.178,公用指数
000007.SH,600744.SH,20250127,0.177,公用指数
000007.SH,600310.SH,20250127,0.173,公用指数
000007.SH,603291.SH,20250127,0.172,公用指数
000007.SH,600284.SH,20250127,0.172,公用指数
000007.SH,600279.SH,20250127,0.163,公用指数
000007.SH,600936.SH,20250127,0.162,公用指数
000007.SH,600979.SH,20250127,0.161,公用指数
000007.SH,600283.SH,20250127,0.151,公用指数
000007.SH,601518.SH,20250127,0.15,公用指数
000007.SH,601199.SH,20250127,0.144,公用指数
000007.SH,600101.SH,20250127,0.135,公用指数
000007.SH,601008.SH,20250127,0.135,公用指数
000007.SH,601188.SH,20250127,0.13,公用指数
000007.SH,600982.SH,20250127,0.129,公用指数
000007.SH,603421.SH,20250127,0.124,公用指数
000007.SH,600168.SH,20250127,0.124,公用指数
000007.SH,603689.SH,20250127,0.121,公用指数
000007.SH,601368.SH,20250127,0.119,公用指数
000007.SH,603815.SH,20250127,0.114,公用指数
000007.SH,600396.SH,20250127,0.113,公用指数
000007.SH,600834.SH,20250127,0.11,公用指数
000007.SH,600505.SH,20250127,0.106,公用指数
000007.SH,601999.SH,20250127,0.104,公用指数
000007.SH,600798.SH,20250127,0.102,公用指数
000007.SH,600769.SH,20250127,0.101,公用指数
000008.SH,601398.SH,20250127,12.757,综合指数
000008.SH,601288.SH,20250127,11.429,综合指数
000008.SH,601988.SH,20250127,7.969,综合指数
000008.SH,601628.SH,20250127,5.866,综合指数
000008.SH,600036.SH,20250127,5.818,综合指数
000008.SH,601728.SH,20250127,3.802,综合指数
000008.SH,601318.SH,20250127,3.797,综合指数
000008.SH,601166.SH,20250127,2.927,综合指数
000008.SH,600030.SH,20250127,2.28,综合指数
000008.SH,600000.SH,20250127,2.169,综合指数
000008.SH,601328.SH,20250127,1.974,综合指数
000008.SH,601998.SH,20250127,1.807,综合指数
000008.SH,601319.SH,20250127,1.763,综合指数
000008.SH,601601.SH,20250127,1.536,综合指数
000008.SH,601919.SH,20250127,1.263,综合指数
000008.SH,601818.SH,20250127,1.246,综合指数
000008.SH,600016.SH,20250127,1.021,综合指数
000008.SH,603259.SH,20250127,0.961,综合指数
000008.SH,600999.SH,20250127,0.932,综合指数
000008.SH,601211.SH,20250127,0.924,综合指数
000008.SH,601169.SH,20250127,0.879,综合指数
000008.SH,601688.SH,20250127,0.861,综合指数
000008.SH,600015.SH,20250127,0.839,综合指数
000008.SH,601888.SH,20250127,0.822,综合指数
000008.SH,601009.SH,20250127,0.795,综合指数
000008.SH,601689.SH,20250127,0.768,综合指数
000008.SH,600837.SH,20250127,0.709,综合指数
000008.SH,600941.SH,20250127,0.695,综合指数
000008.SH,600893.SH,20250127,0.691,综合指数
000008.SH,601336.SH,20250127,0.689,综合指数
000008.SH,601939.SH,20250127,0.568,综合指数
000008.SH,601360.SH,20250127,0.539,综合指数
000008.SH,601868.SH,20250127,0.506,综合指数
000008.SH,600958.SH,20250127,0.505,综合指数
000008.SH,601788.SH,20250127,0.459,综合指数
000008.SH,601901.SH,20250127,0.444,综合指数
000008.SH,601238.SH,20250127,0.441,综合指数
000008.SH,601872.SH,20250127,0.391,综合指数
000008.SH,601136.SH,20250127,0.374,综合指数
000008.SH,601377.SH,20250127,0.358,综合指数
000008.SH,600196.SH,20250127,0.35,综合指数
000008.SH,601298.SH,20250127,0.345,综合指数
000008.SH,601933.SH,20250127,0.344,综合指数
000008.SH,600061.SH,20250127,0.317,综合指数
000008.SH,601117.SH,20250127,0.315,综合指数
000008.SH,601808.SH,20250127,0.308,综合指数
000008.SH,600026.SH,20250127,0.295,综合指数
000008.SH,688777.SH,20250127,0.276,综合指数
000008.SH,600895.SH,20250127,0.259,综合指数
000008.SH,601555.SH,20250127,0.259,综合指数
000008.SH,600378.SH,20250127,0.253,综合指数
000008.SH,600079.SH,20250127,0.246,综合指数
000008.SH,600157.SH,20250127,0.24,综合指数
000008.SH,600816.SH,20250127,0.223,综合指数
000008.SH,600705.SH,20250127,0.208,综合指数
000008.SH,600118.SH,20250127,0.207,综合指数
000008.SH,603885.SH,20250127,0.202,综合指数
000008.SH,601696.SH,20250127,0.201,综合指数
000008.SH,601928.SH,20250127,0.199,综合指数
000008.SH,600153.SH,20250127,0.196,综合指数
000008.SH,688318.SH,20250127,0.193,综合指数
000008.SH,601598.SH,20250127,0.193,综合指数
000008.SH,601000.SH,20250127,0.186,综合指数
000008.SH,601099.SH,20250127,0.185,综合指数
000008.SH,600598.SH,20250127,0.176,综合指数
000008.SH,600998.SH,20250127,0.175,综合指数
000008.SH,600007.SH,20250127,0.174,综合指数
000008.SH,603000.SH,20250127,0.172,综合指数
000008.SH,601098.SH,20250127,0.171,综合指数
000008.SH,600704.SH,20250127,0.171,综合指数
000008.SH,600208.SH,20250127,0.17,综合指数
000008.SH,601228.SH,20250127,0.167,综合指数
000008.SH,601019.SH,20250127,0.162,综合指数
000008.SH,600100.SH,20250127,0.157,综合指数
000008.SH,600170.SH,20250127,0.154,综合指数
000008.SH,600095.SH,20250127,0.129,综合指数
000008.SH,603871.SH,20250127,0.121,综合指数
000008.SH,600120.SH,20250127,0.121,综合指数
000008.SH,601921.SH,20250127,0.116,综合指数
000008.SH,601519.SH,20250127,0.115,综合指数
000008.SH,600248.SH,20250127,0.113,综合指数
000008.SH,603858.SH,20250127,0.112,综合指数
000008.SH,600959.SH,20250127,0.111,综合指数
000008.SH,600056.SH,20250127,0.11,综合指数
000008.SH,601858.SH,20250127,0.11,综合指数
000008.SH,601326.SH,20250127,0.108,综合指数
000008.SH,600850.SH,20250127,0.107,综合指数
000008.SH,601975.SH,20250127,0.107,综合指数
000008.SH,603056.SH,20250127,0.104,综合指数
000008.SH,600258.SH,20250127,0.103,综合指数
000008.SH,600739.SH,20250127,0.103,综合指数
000009.SH,601825.SH,20250127,1.273,上证380
000009.SH,601838.SH,20250127,1.08,上证380
000009.SH,600066.SH,20250127,0.997,上证380
000009.SH,601077.SH,20250127,0.985,上证380
000009.SH,600183.SH,20250127,0.954,上证380
000009.SH,603893.SH,20250127,0.906,上证380
000009.SH,600487.SH,20250127,0.814,上证380
000009.SH,600988.SH,20250127,0.784,上证380
000009.SH,600885.SH,20250127,0.756,上证380
000009.SH,688099.SH,20250127,0.741,上证380
000009.SH,600256.SH,20250127,0.737,上证380
000009.SH,600741.SH,20250127,0.698,上证380
000009.SH,601021.SH,20250127,0.696,上证380
000009.SH,601577.SH,20250127,0.684,上证380
000009.SH,600536.SH,20250127,0.678,上证380
000009.SH,600079.SH,20250127,0.654,上证380
000009.SH,601108.SH,20250127,0.653,上证380
000009.SH,600161.SH,20250127,0.652,上证380
000009.SH,601877.SH,20250127,0.626,上证380
000009.SH,600233.SH,20250127,0.625,上证380
000009.SH,603296.SH,20250127,0.598,上证380
000009.SH,688120.SH,20250127,0.593,上证380
000009.SH,601128.SH,20250127,0.589,上证380
000009.SH,688213.SH,20250127,0.584,上证380
000009.SH,688617.SH,20250127,0.583,上证380
000009.SH,600879.SH,20250127,0.576,上证380
000009.SH,601567.SH,20250127,0.566,上证380
000009.SH,600109.SH,20250127,0.563,上证380
000009.SH,600398.SH,20250127,0.555,上证380
000009.SH,601198.SH,20250127,0.543,上证380
000009.SH,600171.SH,20250127,0.539,上证380
000009.SH,601233.SH,20250127,0.53,上证380
000009.SH,600873.SH,20250127,0.528,上证380
000009.SH,600862.SH,20250127,0.523,上证380
000009.SH,688122.SH,20250127,0.513,上证380
000009.SH,603596.SH,20250127,0.511,上证380
000009.SH,600765.SH,20250127,0.502,上证380
000009.SH,600177.SH,20250127,0.497,上证380
000009.SH,600580.SH,20250127,0.497,上证380
000009.SH,601799.SH,20250127,0.496,上证380
000009.SH,603129.SH,20250127,0.494,上证380
000009.SH,601990.SH,20250127,0.489,上证380
000009.SH,600549.SH,20250127,0.488,上证380
000009.SH,600060.SH,20250127,0.487,上证380
000009.SH,603005.SH,20250127,0.481,上证380
000009.SH,600061.SH,20250127,0.481,上证380
000009.SH,600673.SH,20250127,0.474,上证380
000009.SH,688002.SH,20250127,0.471,上证380
000009.SH,601216.SH,20250127,0.465,上证380
000009.SH,600363.SH,20250127,0.461,上证380
000009.SH,605589.SH,20250127,0.456,上证380
